R,E
2.005105105105105,-7.7946220215533248
2.0104104104104104,-7.7957191366398364
2.0157157157157153,-7.7968035015529704
2.0210210210210207,-7.7978752341858755
2.026326326326326,-7.7989344512246834
2.0316316316316314,-7.799981268160276
2.0369369369369368,-7.8010157992998526
2.0422422422422422,-7.8020381577785232
2.0475475475475475,-7.803048455571056
2.0528528528528529,-7.8040468035031907
2.0581581581581583,-7.8050333112632062
2.0634634634634637,-7.8060080874132449
2.0687687687687686,-7.806971239400756
2.074074074074074,-7.8079228735696429
2.0793793793793793,-7.8088630951716729
2.0846846846846843,-7.8097920083774772
2.0899899899899896,-7.8107097162877164
2.095295295295295,-7.8116163209441893
2.1006006006006004,-7.8125119233406943
2.1059059059059058,-7.81339662343394
2.1112112112112111,-7.814270520154583
2.1165165165165165,-7.8151337114177508
2.1218218218218219,-7.8159862941338805
2.1271271271271273,-7.8168283642193961
2.1324324324324326,-7.8176600166071397
2.1377377377377376,-7.8184813452570294
2.1430430430430429,-7.8192924431663382
2.1483483483483483,-7.8200934023801363
2.1536536536536532,-7.8208843140015443
2.1589589589589586,-7.8216652682018672
2.164264264264264,-7.8224363542308755
2.1695695695695694,-7.8231976604266871
2.1748748748748747,-7.8239492742258108
2.1801801801801801,-7.8246912821730419
2.1854854854854855,-7.8254237699312554
2.1907907907907909,-7.8261468222911468
2.1960960960960962,-7.8268605231809136
2.2014014014014016,-7.8275649556757152
2.2067067067067065,-7.8282602020073915
2.2120120120120119,-7.828946343573552
2.2173173173173173,-7.8296234609472286
2.2226226226226222,-7.8302916338858912
2.2279279279279276,-7.8309509413407206
2.233233233233233,-7.8316014614656337
2.2385385385385383,-7.8322432716263464
2.2438438438438437,-7.8328764484091886
2.2491491491491491,-7.8335010676300714
2.2544544544544545,-7.8341172043430447
2.2597597597597598,-7.8347249328491628
2.2650650650650652,-7.8353243267048907
2.2703703703703706,-7.8359154587307316
2.2756756756756755,-7.8364984010194778
2.2809809809809809,-7.8370732249447421
2.2862862862862863,-7.8376400011690421
2.2915915915915912,-7.8381987996519626
2.2968968968968966,-7.8387496896583002
2.302202202202202,-7.8392927397660408
2.3075075075075073,-7.8398280178741242
2.3128128128128127,-7.8403555912105531
2.3181181181181181,-7.8408755263398104
2.3234234234234235,-7.8413878891707043
2.3287287287287288,-7.8418927449639213
2.3340340340340342,-7.8423901583394287
2.3393393393393391,-7.8428801932839853
2.3446446446446445,-7.8433629131583595
2.3499499499499499,-7.8438383807046694
2.3552552552552548,-7.8443066580534939
2.3605605605605602,-7.8447678067309088
2.3658658658658656,-7.8452218876655593
2.3711711711711709,-7.845668961195547
2.3764764764764763,-7.8461090870752646
2.3817817817817817,-7.8465423244821455
2.3870870870870871,-7.8469687320233632
2.3923923923923924,-7.847388367742373
2.3976976976976978,-7.8478012891255666
2.4030030030030032,-7.8482075531085425
2.4083083083083081,-7.8486072160826019
2.4136136136136135,-7.8490003339010066
2.4189189189189189,-7.8493869618851342
2.4242242242242238,-7.8497671548307109
2.4295295295295292,-7.8501409670138083
2.4348348348348345,-7.8505084521968724
2.4401401401401399,-7.8508696636346187
2.4454454454454453,-7.8512246540798616
2.4507507507507507,-7.8515734757893263
2.456056056056056,-7.8519161805292841
2.4613613613613614,-7.8522528195812908
2.4666666666666668,-7.8525834437476192
2.4719719719719722,-7.852908103356798
2.4772772772772771,-7.853226848269057
2.4825825825825825,-7.8535397278816435
2.4878878878878878,-7.8538467911340817
2.4931931931931928,-7.8541480865134794
2.4984984984984981,-7.8544436620595262
2.5038038038038035,-7.8547335653696937
2.5091091091091089,-7.8550178436042302
2.5144144144144143,-7.8552965434910949
2.5197197197197196,-7.8555697113308076
2.525025025025025,-7.8558373930013587
2.5303303303303304,-7.8560996339628932
2.5356356356356358,-7.8563564792624216
2.5409409409409411,-7.8566079735385195
2.5462462462462461,-7.8568541610258151
2.5515515515515514,-7.8570950855595783
2.5568568568568568,-7.8573307905801189
2.5621621621621617,-7.8575613191372238
2.5674674674674671,-7.8577867138945283
2.5727727727727725,-7.8580070171337262
2.5780780780780779,-7.8582222707588505
2.5833833833833832,-7.8584325163003959
2.5886886886886886,-7.8586377949195043
2.593993993993994,-7.8588381474120084
2.5992992992992994,-7.8590336142123327
2.6046046046046047,-7.8592242353976633
2.6099099099099101,-7.8594100506916753
2.615215215215215,-7.8595910994683855
2.6205205205205204,-7.8597674207560786
2.6258258258258258,-7.8599390532409288
2.6311311311311307,-7.8601060352707952
2.6364364364364361,-7.8602684048588074
2.6417417417417415,-7.8604261996870122
2.6470470470470469,-7.8605794571098677
2.6523523523523522,-7.8607282141578292
2.6576576576576576,-7.8608725075407699
2.662962962962963,-7.8610123736513531
2.6682682682682684,-7.8611478485685335
2.6735735735735737,-7.8612789680606987
2.6788788788788787,-7.8614057675891456
2.684184184184184,-7.8615282823110979
2.6894894894894894,-7.8616465470831436
2.6947947947947943,-7.8617605964641974
2.7001001001000997,-7.8618704647187165
2.7054054054054051,-7.8619761858196746
2.7107107107107105,-7.862077793451741
2.7160160160160158,-7.8621753210141403
2.7213213213213212,-7.8622688016235793
2.7266266266266266,-7.8623582681173421
2.731931931931932,-7.8624437530559597
